Name,CHT,KOR
PN_DESC_31_1_2,"<size=17><b>・</b><color=#4C8FEA>瞬身：</color>在你停下的地方產生一次<color=#73D7F1>冰霜新星</color>，造成<color=#73D7F1>{atk*0.6}</color>點<color=#73D7F1>冰霜傷害</color>，並降低敵人90%移動速度，持續0.3秒。
<color=#FB8204><b>・</b><color=#73D7F1>冰霜新星</color>每命中一個敵人，就會使你的收劍冷卻時間降低0.5秒。</color>
<color=#FB8204><b>・</b>使你造成的所有<color=#73D7F1>冰霜傷害</color>提高25%</color></size>",<size=17><b>・</b><color=#4C8FEA>질주 시</color> 도착 지점에 <color=#73D7F1>서리 신성</color>을 생성해 <color=#73D7F1>{atk*0.6}</color>의 <color=#73D7F1>빙결 피해</color>를 주고 적의 이동 속도를 0.3초간 90% 감소시킵니다. <color=#FB8204><b>・</b>적이<color=#73D7F1>서리 신성</color>에 적중될 때마다 검 회수 기술의 재사용 대기시간이 0.5초씩 감소합니다.</color> <color=#FB8204><b>・</b>가하는 모든 <color=#73D7F1>빙결 피해</color>가 25% 증가합니다.</color></size>
PN_DESC_31_2_2,"<size=17><b>・</b><color=#73D7F1>造成冰霜傷害時</color>：有15%的幾率額外造成<color=#73D7F1>{atk*0.65}</color>點<color=#73D7F1>冰霜傷害</color>，並<color=#73D7F1>凍結</color>敵人1秒。
<color=#FB8204><b>・</b><color=#73D7F1>造成凍結效果時：</color>對目標和周圍的敵人施放一次霜爆造成<color=#73D7F1>{atk*2}</color>點<color=#73D7F1>冰霜傷害</color>。</color>
<color=#FB8204><b>・</b>使你造成的所有<color=#73D7F1>冰霜傷害</color>提高25%</color>
</size>",<size=17><b>・</b><color=#73D7F1>빙결 피해를 입히면</color> 10% 확률로 <color=#73D7F1>{atk*0.45}</color>의 <color=#73D7F1>빙결 피해</color>가 추가되고 적에게 1초간 <color=#73D7F1>동결</color> 상태를 부여합니다. <color=#FB8204><b>・</b><color=#73D7F1>[동결] 상태 부여 시</color> 대상과 근방에 있는 적들에게 서리 폭발을 시전하여 <color=#73D7F1>{atk*2}</color>의 <color=#73D7F1>빙결 피해</color>를 입힙니다.</color> <color=#FB8204><b>・</b>가하는 모든 <color=#73D7F1>빙결 피해</color>가 25% 증가합니다.</color></size>
PN_DESC_31_3_2,"<size=17><b>・</b><color=#6DE5D0>主動技能：</color>在你周圍召喚出小範圍的<color=#73D7F1>極寒風暴</color>，每秒對周圍的敵人造成<color=#73D7F1>{atk*2}</color>點<color=#73D7F1>冰霜傷害</color>，持續5秒。
<b>・</b><color=#73D7F1>極寒風暴</color>每次造成傷害，會為敵人施加1層<color=#73D7F1>[嚴寒]</color>效果，當<color=#73D7F1>[嚴寒]</color>效果達到5層時，會對敵人造成<color=#73D7F1>{atk*3}</color>點<color=#73D7F1>冰霜傷害</color>，並<color=#73D7F1>凍結</color>1秒。
<color=#FB8204><b>・</b><color=#73D7F1>極寒風暴</color>持續期間，你每次造成近戰攻擊或飛劍攻擊都會使其持續時間延長0.2秒。</color></size>",<size=17><b>・</b><color=#6DE5D0>사용 기술:</color> 소규모 <color=#73D7F1>얼음 폭풍</color>을 소환해 5초 동안 근처에 있는 적들에게 매초 <color=#73D7F1>{atk*2}</color>만큼 <color=#73D7F1>빙결 피해</color>를 줍니다. <b>・</b><color=#73D7F1>얼음 폭풍</color>이 피해를 입힐 때마다 적에게 <color=#73D7F1>[한기]</color> 효과가 1회 중첩됩니다. <color=#73D7F1>[한기]</color> 5회 중첩 시 적에게 <color=#73D7F1>{atk*3}</color>만큼 <color=#73D7F1>빙결 피해</color>를 주고 1초간 <color=#73D7F1>동결</color> 상태를 부여합니다. <color=#FB8204><b>・</b><color=#73D7F1>얼음 폭풍</color>이 유지되는 동안 근접 또는 비검 공격 시 얼음 폭풍의 지속 시간이 0.2초씩 증가합니다.</color></size>
PN_DESC_32_0_0,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率在目標處產生毒爆，對目標和周圍敵人造成<color=#C549EC>{atk*0.4}</color>點<color=#C549EC>毒傷害</color>。</size>,<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적의 위치에 맹독 폭발을 일으켜 대상과 근방의 적들에게 <color=#C549EC>{atk*0.4}</color>의 <color=#C549EC>중독 피해</color>를 줍니다.</size>
PN_DESC_32_1_0,<size=17><b>・</b><color=#C549EC>造成毒傷害時：</color>有5%的幾率在敵人所在位置產生一團<color=#C549EC>[毒霧]</color>，持續5秒。</size>,<size=17><b>・</b><color=#C549EC>중독 피해를 입히면</color> 5% 확률로 적의 위치에 5초간 유지되는 <color=#C549EC>[독무]</color>를 일으킵니다.</size>
PN_DESC_32_2_0,<size=17><b>・</b>每10秒在周圍生成一團<color=#C549EC>[毒霧]</color>，持續5秒。</size>,<size=17><b>・</b>10초마다 근처에 5초간 유지되는 <color=#C549EC>[독무]</color>를 일으킵니다.</size>
PN_DESC_32_3_0,<size=17><b>・</b><color=#6DE5D0>主動技能：</color>在你周圍召喚出一片環繞你的<color=#C549EC>劇毒瘴氣</color>，持續10秒。瘴氣每秒會對敵人造成<color=#C549EC>{atk*1.25}</color>點<color=#C549EC>毒傷害</color>，並使敵人<color=#C549EC>[中毒]</color>3秒。</size>,<size=17><b>・</b><color=#6DE5D0>사용 기술:</color> 자신 주변으로 10초간 유지되는 <color=#C549EC>독기</color>를 소환합니다. 독기는 적들에게 매초 <color=#C549EC>{atk*1.25}</color>의 <color=#C549EC>중독 피해</color>를 입히고 3초간 <color=#C549EC>[중독]</color> 상태를 부여합니다.</size>
PN_DESC_32_0_1,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率在目標處產生毒爆，對目標和周圍敵人造成<color=#C549EC>{atk*0.7}</color>點<color=#C549EC>毒傷害</color>。</size>,<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적의 위치에 맹독 폭발을 일으켜 대상과 근방의 적들에게 <color=#C549EC>7</color>의 <color=#C549EC>중독 피해</color>를 줍니다.</size>
PN_DESC_32_1_1,<size=17><b>・</b><color=#C549EC>造成毒傷害時：</color>10%的幾率在敵人所在位置產生一團<color=#C549EC>[毒霧]</color>，持續5秒。</size>,<size=17><b>・</b><color=#C549EC>중독 피해를 입히면</color> 10% 확률로 적의 위치에 5초간 유지되는 <color=#C549EC>[독무]</color>를 일으킵니다.</size>
PN_DESC_32_2_1,<size=17><b>・</b>每5秒在周圍生成一團<color=#C549EC>[毒霧]</color>，持續5秒。</size>,<size=17><b>・</b>5초마다 근처에 5초간 유지되는 <color=#C549EC>[독무]</color>를 일으킵니다.</size>
PN_DESC_32_3_1,<size=17><b>・</b><color=#6DE5D0>主動技能：</color>在你周圍召喚出一片環繞你的<color=#C549EC>劇毒瘴氣</color>，持續10秒。瘴氣每秒會對敵人造成<color=#C549EC>{atk*1.55}</color>點<color=#C549EC>毒傷害</color>，並使敵人<color=#C549EC>[中毒]</color>3秒。</size>,<size=17><b>・</b><color=#6DE5D0>사용 기술:</color> 자신 주변으로 10초간 유지되는 <color=#C549EC>독기</color>를 소환합니다. 독기는 적들에게 매초 <color=#C549EC>{atk*1.55}</color>의 <color=#C549EC>중독 피해</color>를 입히고 3초간 <color=#C549EC>[중독]</color> 상태를 부여합니다.</size>
PN_DESC_32_0_2,"<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有25%的幾率在目標處產生毒爆，對目標和周圍敵人造成<color=#C549EC>{atk*1.2}</color>點<color=#C549EC>毒傷害</color>。
<color=#FB8204><b>・</b>使你造成的所有<color=#C549EC>毒傷害</color>提高30%。</color>
</size>",<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적의 위치에 맹독 폭발을 일으켜 대상과 근방의 적들에게 <color=#C549EC>{atk*1.2}</color>의<color=#C549EC>중독 피해</color>를 줍니다. <color=#FB8204><b>・</b>가하는 모든 <color=#C549EC>중독 피해</color>가 30% 증가합니다.</color></size>
PN_DESC_32_1_2,"<size=17><b>・</b><color=#C549EC>造成毒傷害時：</color>15%的幾率在敵人所在位置產生一團<color=#8B008B>[劇毒霧]</color>，持續5秒。
<color=#FB8204><b>・</b>使你造成的所有<color=#C549EC>毒傷害</color>提高30%。</color></size>",<size=17><b>・</b><color=#C549EC>중독 피해를 입히면</color> 15% 확률로 적의 위치에 5초간 유지되는 <color=#8B008B>[극독무]</color>를 일으킵니다. <color=#FB8204><b>・</b>가하는 모든 <color=#C549EC>중독 피해</color>가 30% 증가합니다.</color></size>
PN_DESC_32_2_2,"<size=17><b>・</b>每5秒在周圍生成一團<color=#8B008B>[劇毒霧]</color>，持續5秒。
<color=#FB8204><b>・</b>使你造成的所有<color=#C549EC>毒傷害</color>提高30%。</color></size>",<size=17><b>・</b>5초마다 근처에 5초간 유지되는 <color=#8B008B>[극독무]</color>를 일으킵니다. <color=#FB8204><b>・</b>가하는 모든 <color=#C549EC>중독 피해</color>가 30% 증가합니다.</color></size>
PN_DESC_32_3_2,"<size=17><b>・</b><color=#6DE5D0>主動技能：</color>在你周圍召喚出一片環繞你的<color=#C549EC>劇毒瘴氣</color>，持續10秒。瘴氣每秒會對敵人造成<color=#C549EC>{atk*1.85}</color>點<color=#C549EC>毒傷害</color>，並使敵人<color=#8B008B>[劇毒]</color>3秒。
<color=#FB8204><b>・</b>劇毒瘴氣如果對已經處於<color=#C549EC>[中毒]</color>的敵人造成傷害，則會產生一次<color=#C549EC>毒爆</color>，對目標和周圍單位造成<color=#C549EC>{atk*1}</color>點<color=#C549EC>毒傷害</color>。</color></size>",<size=17><b>・</b><color=#6DE5D0>사용 기술:</color> 자신 주변으로 10초간 유지되는 <color=#C549EC>독기</color>를 소환합니다. 독기는 적들에게 매초 <color=#C549EC>{atk*1.85}</color>의 <color=#C549EC>중독 피해</color>를 입히고 3초간 <color=#8B008B>[맹독]</color> 상태를 부여합니다. <color=#FB8204><b>・</b>이미 <color=#C549EC>[중독]</color>이 걸린 적에게 독기로 피해를 입히면 <color=#C549EC>맹독 폭발</color>을 다시 일으켜 대상과 근방의 개체들에 <color=#C549EC>{atk*1}</color>의 <color=#C549EC>중독 피해</color>를 입힙니다.</color></size>
PN_DESC_33_0_0,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率使敵人從<color=#E35428>[燃燒]</color>、<color=#C83E48>[流血]</color>或<color=#C549EC>[中毒]</color>中隨機獲得一種效果，持續3秒。</size>,"<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적에게 <color=#E35428>[화상]</color>, <color=#C83E48>[출혈]</color>, <color=#C549EC>[중독]</color> 상태 중 하나를 3초간 부여합니다.</size>"
PN_DESC_33_1_0,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率使敵人從<color=#D7BA00>[昏迷]</color>、<color=#73D7F1>[凍結]</color>或<color=#633FAE>[恐懼]</color>中隨機獲得一種效果，持續1秒。</size>,"<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적에게 <color=#D7BA00>[기절]</color>, <color=#73D7F1>[동결]</color>, <color=#633FAE>[공포]</color> 상태 중 하나를 1초간 부여합니다.</size>"
PN_DESC_33_2_0,<size=17><b>・</b>當你的<color=#E35428>[燃燒]</color>、<color=#C83E48>[流血]</color>或<color=#C549EC>[中毒]</color>造成傷害時，為你恢復0.15%的最大生命值。</size>,"<size=17><b>・</b>부여한 <color=#E35428>[화상]</color>, <color=#C83E48>[출혈]</color>, <color=#C549EC>[중독]</color> 상태로 인해 적이 피해를 입으면 최대 생명력의 0.15%를 회복합니다.</size>"
PN_DESC_33_3_0,"<size=17><b>・</b>當你使敵人進入異常狀態時，會使敵人獲得<color=#633FAE>[死咒]</color>效果，使敵人受到的所有傷害提高25%。
<b>・</b><color=#C83E48>怒氣達到100時：</color>自動消耗全部怒氣，並對擁有<color=#633FAE>[死咒]</color>效果的敵人造成<color=#FFDCBD>{atk*3}</color>點<color=#FFDCBD>真實傷害</color>。</size>",<size=17><b>・</b>적에게 디버프를 부여하면 해당 적은 받는 모든 피해가 25% 증가하는 <color=#633FAE>[죽음의 저주]</color>에 걸립니다. <b>・</b><color=#C83E48>분노 100 달성 시</color> 자동으로 모든 분노를 소모해 <color=#633FAE>[죽음의 저주]</color>에 걸린 적에게 <color=#FFDCBD>{atk*3}</color>의 <color=#FFDCBD>고정 피해</color>를 줍니다.</size>
PN_DESC_33_0_1,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率使敵人從<color=#E35428>[燃燒]</color>、<color=#C83E48>[流血]</color>或<color=#C549EC>[中毒]</color>中隨機獲得兩種效果，持續3秒。</size>,"<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적에게 <color=#E35428>[화상]</color>, <color=#C83E48>[출혈]</color>, <color=#C549EC>[중독]</color> 상태 중 둘을 3초간 부여합니다.</size>"
PN_DESC_33_1_1,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率使敵人從<color=#D7BA00>[昏迷]</color>、<color=#73D7F1>[凍結]</color>或<color=#633FAE>[恐懼]</color>中隨機獲得兩種效果，持續1秒。</size>,"<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적에게 <color=#D7BA00>[기절]</color>, <color=#73D7F1>[동결]</color>, <color=#633FAE>[공포]</color> 상태 중 둘을 1초간 부여합니다.</size>"
PN_DESC_33_2_1,"<size=17><b>・</b>當你的<color=#E35428>[燃燒]</color>、<color=#C83E48>[流血]</color>或<color=#C549EC>[中毒]</color>造成傷害時，為你恢復0.2%的最大生命值。
<b>・</b>每次被該效果治療時，你的防禦提高5%，持續1.5秒 </size>","<size=17><b>・</b>부여한 <color=#E35428>[화상]</color>, <color=#C83E48>[출혈]</color>, <color=#C549EC>[중독]</color> 상태로 인해 적이 피해를 입으면 최대 생명력의 0.2%를 회복합니다. <b>・</b>이 효과로 생명력을 회복할 때마다 방어력이 1.5초간 5% 증가합니다.</size>"
PN_DESC_33_3_1,"<size=17><b>・</b>當你使敵人進入異常狀態時，會使敵人獲得<color=#633FAE>[死咒]</color>效果，使敵人受到的所有傷害提高35%。
<b>・</b><color=#C83E48>怒氣達到100時：</color>自動消耗全部怒氣，並對擁有<color=#633FAE>[死咒]</color>效果的敵人造成<color=#FFDCBD>{atk*4}</color>點<color=#FFDCBD>真實傷害</color>。</size>",<size=17><b>・</b>적에게 디버프를 부여하면 해당 적은 받는 모든 피해가 35% 증가하는 <color=#633FAE>[죽음의 저주]</color>에 걸립니다. <b>・</b><color=#C83E48>분노 100 달성 시</color> 자동으로 모든 분노를 소모해 <color=#633FAE>[죽음의 저주]</color>에 걸린 적에게 <color=#FFDCBD>{atk*4}</color>의 <color=#FFDCBD>고정 피해</color>를 줍니다.</size>
PN_DESC_33_0_2,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率使敵人獲得<color=#E35428>[燃燒]</color>、<color=#C83E48>[流血]</color>、<color=#C549EC>[中毒]</color><color=#FB8204>三種效果</color>，持續3秒。</size>,"<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적에게 <color=#E35428>[화상]</color>, <color=#C83E48>[출혈]</color>, <color=#C549EC>[중독]</color> 상태를 모두 3초간 부여합니다.</size>"
PN_DESC_33_1_2,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>有15%的幾率使敵人獲得<color=#D7BA00>[昏迷]</color>、<color=#73D7F1>[凍結]</color>、<color=#633FAE>[恐懼]</color><color=#FB8204>三種效果</color>，持續1秒。</size>,"<size=17><b>・</b><color=#C83E48>적에게 피해를 입히면</color> 15% 확률로 적에게 <color=#D7BA00>[기절]</color>, <color=#73D7F1>[동결]</color>, <color=#633FAE>[공포]</color> 상태를 모두 1초간 부여합니다.</size>"
PN_DESC_33_2_2,"<size=17><b>・</b>當你的<color=#E35428>[燃燒]</color>、<color=#C83E48>[流血]</color>或<color=#C549EC>[中毒]</color>造成傷害時，為你恢復<color=#FB8204>0.33%</color>的最大生命值。
<b>・</b>每次被該效果治療時，你的防禦提高10%，持續1.5秒，<color=#FB8204>並可疊加3次</color> </size>","<size=17><b>・</b>부여한 <color=#E35428>[화상]</color>, <color=#C83E48>[출혈]</color>, <color=#C549EC>[중독]</color> 상태로 인해 적이 피해를 입으면 최대 생명력의 <color=#FB8204>0.33%</color>를 회복합니다. <b>・</b>이 효과로 생명력을 회복할 때마다 방어력이 1.5초간 10% 증가합니다.<color=#FB8204>최대 3회 중첩됩니다.</color> </size>"
PN_DESC_33_3_2,"<size=17><b>・</b>當你使敵人進入異常狀態時，會使敵人獲得<color=#633FAE>[死咒]</color>效果，使敵人受到的所有傷害提高50%。
<b>・</b><color=#C83E48>怒氣達到100時：</color>自動消耗全部怒氣，並對擁有<color=#633FAE>[死咒]</color>效果的敵人造成<color=#FFDCBD>{atk*5}</color>點<color=#FFDCBD>真實傷害</color>。
<color=#FB8204><b>・</b><color=#C83E48>施放收劍技能時:</color>對擁有<color=#633FAE>[死咒]</color>效果的敵人造成<color=#FFDCBD>{atk*1.5}</color>點<color=#FFDCBD>真實傷害</color>。</color></size>",<size=17><b>・</b>적에게 디버프를 부여하면 해당 적은 받는 모든 피해가 50% 증가하는 <color=#633FAE>[죽음의 저주]</color>에 걸립니다. <b>・</b><color=#C83E48>분노 100 달성 시</color> 자동으로 모든 분노를 소모해 <color=#633FAE>[죽음의 저주]</color>에 걸린 적에게 <color=#FFDCBD>{atk*5}</color>의 <color=#FFDCBD>고정 피해</color>를 줍니다. <color=#FB8204><b>・</b><color=#C83E48>검 회수 시</color> <color=#633FAE>[죽음의 저주]</color>가 걸린 적에게 <color=#FFDCBD>{atk*1.5}</color>의 <color=#FFDCBD>고정 피해</color>를 줍니다.</color></size>
